"","id_pedido","data_pedido","data_envio","modo_envio","tipo_prioridade"
"20882","US-2014-150665",2014-10-07,2014-10-13,"Classe Padrao","Medio"
"20883","US-2014-168984",2014-03-04,2014-03-08,"Classe Padrao","Alto"
"20884","ES-2014-5185744",2014-08-12,2014-08-15,"Primeira Classe","Medio"
"20885","ES-2014-3150351",2014-12-18,2014-12-24,"Classe Padrao","Medio"
"20886","ES-2012-2242548",2012-01-23,2012-01-27,"Classe Padrao","Medio"
"20887","IN-2012-16859",2012-03-27,2012-03-27,"Mesmo Dia","Medio"
"20888","IN-2014-13121",2014-02-13,2014-02-13,"Mesmo Dia","Medio"
"20889","IN-2013-16397",2013-11-15,2013-11-17,"Segunda Classe","Alto"
"20890","IR-2014-7880",2014-09-10,2014-09-16,"Classe Padrao","Medio"
"20891","KE-2014-9170",2014-07-28,2014-08-04,"Classe Padrao","Medio"
"20892","MO-2013-3680",2013-09-15,2013-09-17,"Segunda Classe","Medio"
"20893","TU-2012-7140",2012-12-11,2012-12-14,"Segunda Classe","Medio"
"20894","IR-2013-8920",2013-05-23,2013-05-27,"Classe Padrao","Medio"
"20895","RS-2011-5800",2011-05-30,2011-06-01,"Primeira Classe","Medio"
"20896","US-2014-148796",2014-04-02,2014-04-09,"Classe Padrao","Baixo"
"20897","MX-2014-129525",2014-04-10,2014-04-16,"Classe Padrao","Medio"
"20898","US-2014-164063",2014-04-03,2014-04-07,"Classe Padrao","Medio"
"20899","MX-2013-162054",2013-06-24,2013-06-29,"Segunda Classe","Medio"
"20900","ID-2013-63087",2013-04-12,2013-04-17,"Segunda Classe","Medio"
"20901","IN-2014-69807",2014-11-21,2014-11-25,"Classe Padrao","Medio"
"20902","ID-2014-39441",2014-06-27,2014-06-30,"Segunda Classe","Medio"
"20903","US-2014-166611",2014-03-29,2014-04-03,"Classe Padrao","Medio"
"20904","CA-2014-143329",2014-11-04,2014-11-09,"Classe Padrao","Medio"
"20905","CA-2014-125752",2014-08-01,2014-08-05,"Classe Padrao","Medio"
"20906","SA-2014-3020",2014-09-19,2014-09-26,"Classe Padrao","Medio"
"20907","MO-2013-3050",2013-08-13,2013-08-18,"Classe Padrao","Medio"
"20908","US-2013-105802",2013-08-19,2013-08-22,"Segunda Classe","Alto"
"20909","ID-2014-64242",2014-01-18,2014-01-24,"Classe Padrao","Medio"
"20910","IN-2011-56486",2011-05-03,2011-05-09,"Classe Padrao","Medio"
"20911","IN-2014-83177",2014-05-16,2014-05-20,"Classe Padrao","Alto"
"20912","CA-2013-167507",2013-12-23,2013-12-29,"Classe Padrao","Medio"
"20913","CA-2011-124513",2011-09-21,2011-09-25,"Classe Padrao","Medio"
"20914","BN-2014-2740",2014-12-10,2014-12-14,"Classe Padrao","Alto"
"20915","NI-2011-900",2011-04-06,2011-04-10,"Classe Padrao","Alto"
"20916","GG-2013-6980",2013-06-28,2013-07-02,"Segunda Classe","Medio"
"20917","SF-2012-2440",2012-11-20,2012-11-27,"Classe Padrao","Medio"
"20918","MX-2014-134901",2014-10-29,2014-11-04,"Classe Padrao","Medio"
"20919","ES-2011-2542245",2011-06-11,2011-06-11,"Mesmo Dia","Critico"
"20920","ID-2011-14955",2011-09-20,2011-09-25,"Segunda Classe","Medio"
"20921","US-2012-157014",2012-10-03,2012-10-06,"Segunda Classe","Medio"
"20922","CA-2014-149944",2014-11-13,2014-11-17,"Segunda Classe","Medio"
"20923","CA-2011-142951",2011-10-08,2011-10-08,"Mesmo Dia","Medio"
"20924","US-2014-123834",2014-07-22,2014-07-26,"Classe Padrao","Alto"
"20925","EG-2014-5250",2014-05-20,2014-05-24,"Classe Padrao","Medio"
"20926","PL-2013-9220",2013-02-06,2013-02-10,"Classe Padrao","Alto"
"20927","JO-2014-8690",2014-09-19,2014-09-24,"Classe Padrao","Medio"
"20928","TU-2013-2640",2013-10-29,2013-11-02,"Segunda Classe","Medio"
"20929","TO-2013-3060",2013-06-04,2013-06-08,"Segunda Classe","Medio"
"20930","TU-2014-9000",2014-02-24,2014-02-26,"Segunda Classe","Critico"
"20931","MO-2013-2310",2013-07-18,2013-07-23,"Segunda Classe","Medio"
"20932","MX-2013-136994",2013-07-04,2013-07-10,"Classe Padrao","Medio"
"20933","MX-2013-144400",2013-11-01,2013-11-08,"Classe Padrao","Medio"
"20934","MX-2013-127502",2013-11-08,2013-11-12,"Classe Padrao","Alto"
"20935","ES-2014-3852497",2014-08-23,2014-08-28,"Classe Padrao","Medio"
"20936","IT-2013-2906842",2013-01-07,2013-01-10,"Primeira Classe","Medio"
"20937","ES-2012-2780126",2012-06-01,2012-06-07,"Classe Padrao","Medio"
"20938","IT-2014-3949254",2014-08-29,2014-09-05,"Classe Padrao","Baixo"
"20939","IN-2011-37278",2011-03-14,2011-03-15,"Primeira Classe","Alto"
"20940","ID-2012-75967",2012-07-16,2012-07-21,"Classe Padrao","Medio"
"20941","IN-2012-28535",2012-11-07,2012-11-11,"Classe Padrao","Medio"
"20942","CA-2014-100356",2014-10-22,2014-10-26,"Classe Padrao","Alto"
"20943","TU-2012-3170",2012-02-15,2012-02-19,"Classe Padrao","Medio"
"20944","KZ-2013-4700",2013-12-25,2013-12-31,"Classe Padrao","Medio"
"20945","SF-2014-8320",2014-12-09,2014-12-13,"Segunda Classe","Medio"
"20946","TU-2014-1300",2014-09-10,2014-09-16,"Classe Padrao","Medio"
"20947","MX-2014-131219",2014-10-08,2014-10-10,"Segunda Classe","Alto"
"20948","ES-2014-1569434",2014-08-04,2014-08-07,"Primeira Classe","Critico"
"20949","IN-2011-60917",2011-02-11,2011-02-15,"Classe Padrao","Alto"
"20950","IN-2013-72887",2013-06-28,2013-07-02,"Classe Padrao","Medio"
"20951","IN-2014-17118",2014-06-26,2014-06-28,"Segunda Classe","Medio"
"20952","IN-2011-18203",2011-07-25,2011-07-29,"Classe Padrao","Medio"
"20953","IN-2012-80258",2012-09-18,2012-09-22,"Segunda Classe","Medio"
"20954","CA-2011-107916",2011-08-24,2011-08-26,"Primeira Classe","Medio"
"20955","CA-2013-119683",2013-03-13,2013-03-17,"Segunda Classe","Medio"
"20956","US-2014-114034",2014-01-04,2014-01-09,"Classe Padrao","Medio"
"20957","EZ-2013-400",2013-12-31,2013-12-31,"Mesmo Dia","Alto"
"20958","PL-2013-670",2013-09-23,2013-09-27,"Classe Padrao","Medio"
"20959","RS-2014-9870",2014-06-13,2014-06-16,"Segunda Classe","Alto"
"20960","MX-2014-140123",2014-04-03,2014-04-05,"Segunda Classe","Alto"
"20961","MX-2013-148432",2013-06-17,2013-06-19,"Segunda Classe","Alto"
"20962","MX-2012-112151",2012-04-03,2012-04-10,"Classe Padrao","Medio"
"20963","ES-2014-2484644",2014-09-18,2014-09-23,"Classe Padrao","Medio"
"20964","ES-2012-4811686",2012-06-02,2012-06-06,"Classe Padrao","Medio"
"20965","ES-2011-4993136",2011-03-11,2011-03-15,"Classe Padrao","Medio"
"20966","ES-2014-1183389",2014-09-08,2014-09-12,"Classe Padrao","Medio"
"20967","IN-2012-41177",2012-08-02,2012-08-07,"Classe Padrao","Medio"
"20968","CA-2012-162537",2012-10-28,2012-11-03,"Classe Padrao","Medio"
"20969","CA-2014-112984",2014-09-17,2014-09-19,"Segunda Classe","Alto"
"20970","IZ-2013-9710",2013-11-29,2013-12-01,"Segunda Classe","Alto"
"20971","MX-2014-110499",2014-12-26,2014-12-30,"Classe Padrao","Medio"
"20972","MX-2014-127299",2014-05-17,2014-05-22,"Classe Padrao","Medio"
"20973","MX-2013-138576",2013-12-02,2013-12-04,"Segunda Classe","Medio"
"20974","MX-2014-103366",2014-05-12,2014-05-12,"Mesmo Dia","Critico"
"20975","ID-2013-49143",2013-03-29,2013-04-02,"Classe Padrao","Medio"
"20976","IN-2013-52734",2013-10-01,2013-10-05,"Classe Padrao","Medio"
"20977","CA-2013-141523",2013-12-20,2013-12-25,"Segunda Classe","Medio"
"20978","CA-2013-152457",2013-09-13,2013-09-19,"Classe Padrao","Medio"
"20979","CA-2011-141110",2011-11-26,2011-12-01,"Classe Padrao","Medio"
"20980","TU-2012-640",2012-09-12,2012-09-16,"Classe Padrao","Alto"
"20981","US-2014-168949",2014-08-08,2014-08-12,"Classe Padrao","Alto"
"20982","MX-2013-156286",2013-12-16,2013-12-18,"Segunda Classe","Alto"
"20983","MX-2012-153829",2012-12-31,2013-01-01,"Primeira Classe","Medio"
"20984","ES-2014-1867993",2014-05-08,2014-05-11,"Primeira Classe","Alto"
"20985","ID-2013-20527",2013-01-15,2013-01-20,"Classe Padrao","Medio"
"20986","CA-2013-130680",2013-06-25,2013-06-30,"Classe Padrao","Medio"
"20987","CA-2012-163762",2012-11-27,2012-12-01,"Classe Padrao","Medio"
"20988","MX-2013-139556",2013-07-16,2013-07-21,"Classe Padrao","Medio"
"20989","MX-2013-114951",2013-08-22,2013-08-26,"Segunda Classe","Medio"
"20990","US-2013-132276",2013-02-19,2013-02-24,"Segunda Classe","Medio"
"20991","IT-2014-3734233",2014-08-26,2014-08-30,"Classe Padrao","Medio"
"20992","ES-2011-5579266",2011-08-11,2011-08-16,"Segunda Classe","Medio"
"20993","IN-2014-73314",2014-01-16,2014-01-22,"Classe Padrao","Medio"
"20994","ID-2012-44747",2012-09-04,2012-09-07,"Primeira Classe","Medio"
"20995","CA-2011-104976",2011-12-09,2011-12-16,"Classe Padrao","Medio"
"20996","CA-2014-127726",2014-09-12,2014-09-14,"Segunda Classe","Medio"
"20997","UP-2013-460",2013-07-10,2013-07-14,"Classe Padrao","Medio"
"20998","MX-2013-127621",2013-11-20,2013-11-23,"Segunda Classe","Medio"
"20999","MX-2012-155523",2012-09-20,2012-09-25,"Classe Padrao","Medio"
"21000","ES-2011-5378520",2011-11-10,2011-11-13,"Primeira Classe","Medio"
"21001","QA-2013-5600",2013-09-30,2013-10-04,"Classe Padrao","Alto"
"21002","MX-2013-164070",2013-03-22,2013-03-27,"Classe Padrao","Medio"
"21003","MX-2011-110100",2011-09-24,2011-09-28,"Classe Padrao","Alto"
"21004","US-2014-127600",2014-04-17,2014-04-22,"Classe Padrao","Medio"
"21005","ES-2013-1795340",2013-01-28,2013-02-03,"Classe Padrao","Medio"
"21006","IT-2014-4474803",2014-08-12,2014-08-16,"Classe Padrao","Medio"
"21007","ES-2013-2880696",2013-01-25,2013-01-27,"Segunda Classe","Alto"
"21008","ID-2012-20037",2012-01-03,2012-01-07,"Classe Padrao","Medio"
"21009","IN-2014-81847",2014-01-10,2014-01-17,"Classe Padrao","Baixo"
"21010","CA-2014-168837",2014-10-15,2014-10-18,"Primeira Classe","Critico"
"21011","CA-2013-160486",2013-12-31,2014-01-05,"Classe Padrao","Medio"
"21012","TU-2013-1120",2013-07-08,2013-07-12,"Classe Padrao","Alto"
"21013","MX-2014-141194",2014-07-23,2014-07-27,"Classe Padrao","Medio"
"21014","MX-2011-135342",2011-12-10,2011-12-14,"Classe Padrao","Alto"
"21015","MX-2014-141502",2014-10-17,2014-10-21,"Classe Padrao","Medio"
"21016","MX-2012-137477",2012-07-25,2012-07-29,"Classe Padrao","Medio"
"21017","ES-2013-3340197",2013-08-21,2013-08-26,"Segunda Classe","Medio"
"21018","ID-2014-31468",2014-11-20,2014-11-26,"Classe Padrao","Medio"
"21019","IN-2014-34786",2014-08-16,2014-08-20,"Classe Padrao","Alto"
"21020","ID-2014-31517",2014-03-22,2014-03-26,"Classe Padrao","Medio"
"21021","CA-2014-158344",2014-08-08,2014-08-12,"Classe Padrao","Medio"
"21022","CA-2014-151183",2014-10-15,2014-10-20,"Classe Padrao","Alto"
"21023","CA-2014-117128",2014-12-06,2014-12-09,"Segunda Classe","Alto"
"21024","EZ-2012-2990",2012-09-22,2012-09-27,"Classe Padrao","Medio"
"21025","TU-2013-5130",2013-09-24,2013-09-29,"Classe Padrao","Medio"
"21026","MO-2013-1120",2013-06-02,2013-06-06,"Classe Padrao","Alto"
"21027","CA-2012-7880",2012-09-15,2012-09-19,"Classe Padrao","Medio"
"21028","ZI-2012-2670",2012-06-07,2012-06-09,"Primeira Classe","Medio"
"21029","TZ-2014-8110",2014-07-09,2014-07-13,"Classe Padrao","Alto"
"21030","MX-2014-125927",2014-09-09,2014-09-14,"Classe Padrao","Medio"
"21031","US-2011-150777",2011-09-07,2011-09-09,"Primeira Classe","Critico"
"21032","MX-2011-158680",2011-06-22,2011-06-27,"Classe Padrao","Medio"
"21033","IT-2014-1768456",2014-12-23,2014-12-27,"Classe Padrao","Medio"
"21034","ES-2011-1886093",2011-08-12,2011-08-17,"Classe Padrao","Medio"
"21035","US-2014-160759",2014-12-12,2014-12-18,"Classe Padrao","Medio"
"21036","CA-2013-159989",2013-12-10,2013-12-14,"Classe Padrao","Medio"
"21037","US-2011-158400",2011-10-25,2011-10-28,"Primeira Classe","Alto"
"21038","MX-2012-147998",2012-12-07,2012-12-13,"Classe Padrao","Medio"
"21039","MX-2013-146318",2013-12-03,2013-12-07,"Classe Padrao","Medio"
"21040","MX-2014-158946",2014-09-01,2014-09-03,"Segunda Classe","Medio"
"21041","ES-2011-2333773",2011-05-21,2011-05-27,"Classe Padrao","Medio"
"21042","IN-2012-18588",2012-03-27,2012-04-01,"Segunda Classe","Medio"
"21043","IN-2014-19589",2014-01-21,2014-01-25,"Classe Padrao","Alto"
"21044","ID-2011-42031",2011-05-02,2011-05-07,"Classe Padrao","Alto"
"21045","CA-2013-155383",2013-12-18,2013-12-23,"Classe Padrao","Medio"
"21046","CA-2013-114405",2013-04-08,2013-04-13,"Classe Padrao","Medio"
"21047","AG-2011-3130",2011-03-11,2011-03-16,"Classe Padrao","Medio"
"21048","CG-2013-1870",2013-09-06,2013-09-06,"Mesmo Dia","Medio"
"21049","MO-2011-3170",2011-08-23,2011-08-25,"Segunda Classe","Medio"
"21050","SA-2013-7890",2013-07-31,2013-08-07,"Classe Padrao","Medio"
"21051","MO-2012-8110",2012-05-10,2012-05-17,"Classe Padrao","Medio"
"21052","MX-2014-142048",2014-06-06,2014-06-06,"Mesmo Dia","Alto"
"21053","MX-2014-106236",2014-05-18,2014-05-23,"Classe Padrao","Medio"
"21054","MX-2011-132570",2011-10-31,2011-11-05,"Classe Padrao","Medio"
"21055","MX-2013-136007",2013-03-14,2013-03-19,"Classe Padrao","Medio"
"21056","ES-2012-5512464",2012-06-05,2012-06-11,"Classe Padrao","Medio"
"21057","IT-2013-5270137",2013-10-16,2013-10-17,"Primeira Classe","Medio"
"21058","ES-2013-3713989",2013-05-17,2013-05-24,"Classe Padrao","Medio"
"21059","ID-2013-35647",2013-10-07,2013-10-13,"Classe Padrao","Medio"
"21060","IN-2014-81532",2014-06-12,2014-06-16,"Classe Padrao","Medio"
"21061","ID-2014-84332",2014-07-28,2014-07-29,"Primeira Classe","Critico"
"21062","CA-2011-121286",2011-11-04,2011-11-08,"Segunda Classe","Medio"
"21063","CA-2014-148068",2014-09-19,2014-09-26,"Classe Padrao","Baixo"
"21064","CA-2014-165715",2014-12-03,2014-12-09,"Classe Padrao","Medio"
"21065","TU-2014-5260",2014-04-07,2014-04-07,"Mesmo Dia","Alto"
"21066","IR-2012-6740",2012-06-06,2012-06-09,"Primeira Classe","Alto"
"21067","CA-2014-8860",2014-07-04,2014-07-09,"Classe Padrao","Medio"
"21068","MX-2014-102141",2014-10-04,2014-10-09,"Classe Padrao","Medio"
"21069","US-2012-106061",2012-06-05,2012-06-09,"Segunda Classe","Alto"
"21070","MX-2013-150091",2013-06-25,2013-06-27,"Primeira Classe","Alto"
"21071","MX-2013-165939",2013-12-28,2013-12-30,"Segunda Classe","Alto"
"21072","MX-2011-124688",2011-04-12,2011-04-18,"Classe Padrao","Medio"
"21073","ES-2012-5781276",2012-09-07,2012-09-12,"Classe Padrao","Medio"
"21074","ES-2012-5064742",2012-09-27,2012-10-02,"Classe Padrao","Medio"
"21075","ID-2012-23733",2012-02-06,2012-02-11,"Classe Padrao","Medio"
"21076","ID-2011-83562",2011-09-12,2011-09-14,"Primeira Classe","Alto"
"21077","CA-2013-152632",2013-10-28,2013-11-03,"Classe Padrao","Medio"
"21078","CA-2013-147473",2013-05-31,2013-06-04,"Classe Padrao","Medio"
"21079","KE-2012-9880",2012-08-15,2012-08-19,"Classe Padrao","Alto"
"21080","CA-2012-8950",2012-04-02,2012-04-06,"Classe Padrao","Alto"
"21081","BO-2011-9310",2011-08-27,2011-09-02,"Classe Padrao","Medio"
"21082","MX-2013-141425",2013-09-13,2013-09-19,"Classe Padrao","Medio"
"21083","MX-2014-141068",2014-03-12,2014-03-18,"Classe Padrao","Medio"
"21084","US-2011-107594",2011-03-24,2011-03-24,"Mesmo Dia","Alto"
"21085","MX-2014-131464",2014-08-09,2014-08-14,"Segunda Classe","Alto"
"21086","IT-2012-5085527",2012-06-27,2012-07-04,"Classe Padrao","Baixo"
"21087","IN-2012-42983",2012-07-16,2012-07-20,"Classe Padrao","Medio"
"21088","IN-2012-33918",2012-12-07,2012-12-11,"Classe Padrao","Alto"
"21089","IN-2011-44670",2011-12-19,2011-12-23,"Segunda Classe","Medio"
"21090","IN-2014-19064",2014-07-15,2014-07-22,"Classe Padrao","Medio"
"21091","CA-2013-130001",2013-04-24,2013-04-29,"Classe Padrao","Medio"
"21092","CA-2012-166338",2012-12-06,2012-12-07,"Primeira Classe","Alto"
"21093","CA-2012-122168",2012-08-21,2012-08-26,"Classe Padrao","Alto"
"21094","ZA-2012-3750",2012-08-28,2012-09-03,"Classe Padrao","Baixo"
"21095","NI-2014-6890",2014-06-18,2014-06-22,"Classe Padrao","Alto"
"21096","NI-2012-9640",2012-11-12,2012-11-17,"Classe Padrao","Medio"
"21097","US-2012-149517",2012-07-19,2012-07-23,"Classe Padrao","Medio"
"21098","MX-2014-160857",2014-05-12,2014-05-19,"Classe Padrao","Baixo"
"21099","MX-2014-124317",2014-10-13,2014-10-15,"Segunda Classe","Medio"
"21100","MX-2012-140690",2012-06-06,2012-06-10,"Classe Padrao","Medio"
"21101","US-2013-161382",2013-12-27,2013-12-31,"Classe Padrao","Alto"
"21102","ES-2011-1653919",2011-09-19,2011-09-24,"Classe Padrao","Medio"
"21103","ES-2012-5944655",2012-06-01,2012-06-03,"Segunda Classe","Alto"
"21104","ES-2014-5425236",2014-01-21,2014-01-26,"Classe Padrao","Medio"
"21105","ID-2014-70332",2014-11-13,2014-11-18,"Segunda Classe","Alto"
"21106","IN-2013-52230",2013-08-09,2013-08-15,"Classe Padrao","Medio"
"21107","IN-2012-21549",2012-09-21,2012-09-26,"Classe Padrao","Alto"
"21108","US-2013-163538",2013-08-27,2013-08-31,"Classe Padrao","Medio"
"21109","GG-2013-40",2013-12-22,2013-12-26,"Classe Padrao","Medio"
"21110","RO-2012-810",2012-09-25,2012-10-01,"Classe Padrao","Medio"
"21111","NI-2014-5690",2014-09-12,2014-09-16,"Classe Padrao","Alto"
"21112","MX-2013-110331",2013-12-04,2013-12-09,"Classe Padrao","Medio"
"21113","MX-2014-126683",2014-03-04,2014-03-08,"Classe Padrao","Alto"
"21114","MX-2013-116008",2013-10-09,2013-10-11,"Segunda Classe","Alto"
"21115","MX-2014-143700",2014-08-11,2014-08-17,"Classe Padrao","Medio"
"21116","ES-2014-3634447",2014-06-17,2014-06-22,"Classe Padrao","Medio"
"21117","IT-2011-5233011",2011-03-31,2011-04-06,"Classe Padrao","Medio"
"21118","ES-2012-3757629",2012-01-27,2012-01-31,"Classe Padrao","Medio"
"21119","IN-2014-46420",2014-11-30,2014-12-05,"Classe Padrao","Medio"
"21120","IN-2011-68239",2011-08-06,2011-08-11,"Classe Padrao","Alto"
"21121","ID-2014-80020",2014-06-25,2014-06-30,"Classe Padrao","Medio"
"21122","CA-2013-110023",2013-09-10,2013-09-12,"Primeira Classe","Alto"
"21123","CA-2014-115322",2014-05-12,2014-05-17,"Segunda Classe","Medio"
"21124","SY-2013-1380",2013-08-12,2013-08-17,"Segunda Classe","Medio"
"21125","TO-2013-7970",2013-05-13,2013-05-17,"Classe Padrao","Medio"
"21126","TU-2014-50",2014-09-29,2014-10-05,"Classe Padrao","Medio"
"21127","TU-2014-2390",2014-12-10,2014-12-10,"Mesmo Dia","Alto"
"21128","EG-2013-2900",2013-05-20,2013-05-25,"Classe Padrao","Medio"
"21129","YM-2012-7640",2012-11-10,2012-11-16,"Classe Padrao","Medio"
"21130","MX-2014-155222",2014-11-12,2014-11-17,"Segunda Classe","Medio"
"21131","US-2011-152296",2011-10-17,2011-10-17,"Mesmo Dia","Medio"
"21132","MX-2014-118927",2014-06-24,2014-06-26,"Segunda Classe","Alto"
"21133","MX-2014-126571",2014-04-30,2014-05-02,"Segunda Classe","Medio"
"21134","MX-2014-122021",2014-06-13,2014-06-18,"Segunda Classe","Medio"
"21135","MX-2014-115679",2014-07-10,2014-07-12,"Segunda Classe","Alto"
"21136","MX-2012-125360",2012-04-19,2012-04-23,"Classe Padrao","Medio"
"21137","IT-2012-3559379",2012-05-01,2012-05-04,"Primeira Classe","Alto"
"21138","IT-2013-1799384",2013-06-18,2013-06-20,"Segunda Classe","Medio"
"21139","IN-2011-58544",2011-11-17,2011-11-23,"Classe Padrao","Medio"
"21140","CA-2011-168305",2011-11-01,2011-11-08,"Classe Padrao","Medio"
"21141","MO-2014-7300",2014-12-24,2014-12-29,"Segunda Classe","Alto"
"21142","IR-2011-780",2011-09-08,2011-09-13,"Classe Padrao","Medio"
"21143","TU-2012-1300",2012-07-02,2012-07-07,"Classe Padrao","Medio"
"21144","MG-2014-2270",2014-06-18,2014-06-22,"Classe Padrao","Medio"
"21145","US-2014-103128",2014-09-15,2014-09-17,"Segunda Classe","Medio"
"21146","US-2014-143441",2014-10-27,2014-10-31,"Classe Padrao","Medio"
"21147","ES-2013-1505656",2013-11-07,2013-11-11,"Classe Padrao","Medio"
"21148","ES-2014-2888762",2014-09-16,2014-09-18,"Segunda Classe","Alto"
"21149","ES-2014-1204770",2014-06-03,2014-06-08,"Classe Padrao","Medio"
"21150","IN-2013-49437",2013-09-02,2013-09-07,"Classe Padrao","Medio"
"21151","ID-2011-69716",2011-06-07,2011-06-09,"Segunda Classe","Alto"
"21152","IN-2012-29137",2012-01-12,2012-01-17,"Classe Padrao","Medio"
"21153","TU-2013-4030",2013-09-13,2013-09-16,"Segunda Classe","Medio"
"21154","SA-2013-8370",2013-11-13,2013-11-16,"Segunda Classe","Medio"
"21155","MX-2014-140837",2014-06-24,2014-06-27,"Primeira Classe","Medio"
"21156","US-2011-164994",2011-09-27,2011-10-02,"Classe Padrao","Medio"
"21157","MX-2014-105725",2014-12-19,2014-12-26,"Classe Padrao","Medio"
"21158","IT-2014-5784522",2014-07-16,2014-07-21,"Classe Padrao","Medio"
"21159","ES-2012-5011384",2012-08-20,2012-08-22,"Segunda Classe","Medio"
"21160","IN-2013-42787",2013-07-09,2013-07-13,"Classe Padrao","Alto"
"21161","IN-2013-28094",2013-06-18,2013-06-22,"Classe Padrao","Medio"
"21162","CA-2012-104493",2012-10-02,2012-10-08,"Classe Padrao","Medio"
"21163","TS-2014-9490",2014-09-08,2014-09-13,"Classe Padrao","Medio"
"21164","AG-2014-2360",2014-01-01,2014-01-06,"Classe Padrao","Alto"
"21165","TU-2014-8570",2014-09-06,2014-09-11,"Classe Padrao","Medio"
"21166","PL-2012-520",2012-09-18,2012-09-22,"Classe Padrao","Alto"
"21167","US-2012-138450",2012-05-19,2012-05-25,"Classe Padrao","Baixo"
"21168","US-2013-137386",2013-10-18,2013-10-23,"Segunda Classe","Medio"
"21169","US-2012-136000",2012-05-14,2012-05-16,"Primeira Classe","Medio"
"21170","US-2013-140193",2013-12-19,2013-12-24,"Segunda Classe","Medio"
"21171","ES-2014-2495243",2014-09-30,2014-10-04,"Classe Padrao","Medio"
