"","id_pedido","id_cliente","id_produto","valor_venda","quantidade_venda","custo_envio"
"38979","MX-2014-102176","SF-20065","OFF-PA-10001170",30.92,1,2.49
"38980","US-2013-151225","GK-14620","OFF-PA-10000994",21.312,2,2.48
"38981","US-2013-157728","DM-13345","OFF-FA-10003004",17.46,3,2.48
"38982","MX-2014-166625","KC-16675","OFF-EN-10003623",31.88,1,2.48
"38983","MX-2013-151057","SC-20440","OFF-BI-10001199",11.92,2,2.48
"38984","IT-2012-4338663","MG-17890","OFF-SU-10003456",86.76,6,2.48
"38985","ES-2013-5488008","KS-16300","OFF-BI-10003708",28.38,2,2.48
"38986","ES-2014-4865613","DL-13315","OFF-AR-10002433",20.64,2,2.48
"38987","IT-2011-4599620","PB-19105","OFF-ST-10000355",18.66,4,2.48
"38988","ES-2013-3207937","RH-19495","OFF-AR-10001216",87.84,3,2.48
"38989","IT-2013-4191599","JD-16150","OFF-AR-10000444",18.93,2,2.48
"38990","IT-2012-4512208","MV-17485","OFF-BI-10000880",46.83,7,2.48
"38991","ES-2011-1881074","ML-18265","OFF-FA-10004754",32.04,2,2.48
"38992","ES-2011-3159486","JD-16015","OFF-AR-10000124",35.7,2,2.48
"38993","ES-2014-5084020","MM-17920","OFF-BI-10003708",21.285,3,2.48
"38994","ES-2012-1404439","DB-13660","OFF-BI-10002799",34.38,3,2.48
"38995","ES-2012-4139746","JR-16210","OFF-AR-10002113",38.28,2,2.48
"38996","ES-2014-1406762","KA-16525","OFF-LA-10003233",15.84,3,2.48
"38997","IN-2014-64760","DK-13225","OFF-LA-10003338",27.945,3,2.48
"38998","ID-2012-60434","PG-18820","OFF-LA-10004623",11.13,2,2.48
"38999","IN-2014-61869","CK-12595","OFF-ST-10001707",44.064,1,2.48
"39000","IN-2014-79488","HW-14935","OFF-EN-10004941",41.6421,3,2.48
"39001","ID-2014-37516","KB-16405","OFF-ST-10004608",54.351,2,2.48
"39002","CA-2011-127964","AP-10720","OFF-BI-10003429",25.32,5,2.48
"39003","CA-2014-157987","AC-10615","OFF-BI-10004970",26.432,8,2.48
"39004","CA-2013-159940","BF-11020","FUR-FU-10004973",60.288,8,2.48
"39005","CA-2014-148404","Dp-13240","OFF-FA-10003112",18.936,3,2.48
"39006","CA-2011-153850","TH-21100","FUR-FU-10002960",35.168,7,2.48
"39007","CA-2014-100111","SV-20365","TEC-AC-10001465",72.64,2,2.48
"39008","US-2014-115252","MY-18295","OFF-PA-10001667",14.352,3,2.48
"39009","CA-2014-156958","PB-18805","OFF-BI-10002071",9.296,2,2.48
"39010","SA-2011-7780","BP-1290","OFF-CAR-10003259",14.19,1,2.48
"39011","MO-2013-8630","AB-255","OFF-GRE-10004604",52.53,1,2.48
"39012","RS-2014-5690","AY-555","OFF-IBI-10004074",29.91,1,2.48
"39013","HU-2012-6070","CM-2190","OFF-GRE-10004054",18.36,1,2.48
"39014","NI-2014-8250","FM-4380","OFF-BIC-10002270",19.314,2,2.48
"39015","ML-2014-720","AZ-750","OFF-FEL-10001343",18.75,1,2.48
"39016","MX-2012-151680","NK-18490","OFF-AP-10002709",120,3,2.48
"39017","MX-2013-126767","HR-14830","OFF-FA-10000713",37.32,3,2.48
"39018","MX-2014-159464","DG-13300","OFF-BI-10002517",31.68,3,2.48
"39019","MX-2013-123043","AH-10585","OFF-ST-10004800",69.84,6,2.48
"39020","MX-2012-156937","JK-15625","OFF-LA-10000073",14.48,2,2.47
"39021","MX-2013-149643","JE-15475","OFF-EN-10000315",20.232,2,2.47
"39022","MX-2013-157875","AF-10870","OFF-BI-10000280",9.32,2,2.47
"39023","MX-2013-164154","AT-10435","OFF-PA-10002295",98.22,3,2.47
"39024","MX-2012-124702","CC-12220","OFF-BI-10004388",16.32,5,2.47
"39025","ES-2012-3383376","JO-15145","OFF-BI-10000179",83.97,3,2.47
"39026","ES-2014-2385129","DB-13210","FUR-FU-10000605",33.912,2,2.47
"39027","IT-2011-4429506","RS-19765","OFF-AR-10000444",18.93,2,2.47
"39028","ES-2013-5540061","TA-21385","OFF-BI-10000346",29.91,1,2.47
"39029","ES-2014-5241576","AB-10105","OFF-AR-10001462",31.92,2,2.47
"39030","ES-2013-3711605","NM-18520","OFF-LA-10003699",13.56,2,2.47
"39031","ES-2011-5276461","DJ-13420","OFF-AR-10002433",30.96,3,2.47
"39032","IN-2012-14808","LS-17245","OFF-LA-10000540",20.925,5,2.47
"39033","ID-2013-50487","CS-12250","OFF-ST-10001229",32.7186,2,2.47
"39034","IN-2014-33869","LS-17230","OFF-BI-10003166",20.52,3,2.47
"39035","ID-2011-43102","KC-16255","OFF-ST-10004325",10.29,2,2.47
"39036","IN-2013-64984","MK-17905","TEC-PH-10000358",73.2,1,2.47
"39037","ID-2014-15774","BP-11185","OFF-LA-10000370",27.1572,4,2.47
"39038","IN-2012-27590","TT-21070","OFF-FA-10003833",42.57,3,2.47
"39039","ID-2012-14073","LH-17155","OFF-PA-10004727",28.0794,2,2.47
"39040","CA-2013-112389","JM-15655","OFF-ST-10000419",40.74,3,2.47
"39041","CA-2013-112676","PJ-18835","OFF-PA-10003971",14.352,3,2.47
"39042","CA-2014-164168","LS-16975","OFF-ST-10002583",77.952,3,2.47
"39043","CA-2011-158771","SB-20290","OFF-PA-10002689",45.36,7,2.47
"39044","CA-2012-103870","SP-20860","FUR-FU-10002030",53.352,3,2.47
"39045","IR-2014-9810","FC-4335","OFF-TEN-10000703",54.21,1,2.47
"39046","ZI-2013-2620","BF-1215","OFF-BOS-10001386",31.068,2,2.47
"39047","AG-2012-4910","KF-6285","OFF-TEN-10000894",46.5,2,2.47
"39048","NI-2011-20","BM-1140","FUR-HON-10001558",48.366,1,2.47
"39049","MO-2011-5440","Co-2640","TEC-BEL-10003177",81.69,1,2.47
"39050","TU-2013-7280","CS-1950","OFF-SME-10004553",79.368,1,2.47
"39051","CA-2011-770","PO-9180","OFF-ADV-10001437",56.28,4,2.47
"39052","US-2014-146080","MW-18220","OFF-FA-10004586",8.184,2,2.47
"39053","MX-2011-162649","CM-12190","TEC-AC-10000152",56.64,3,2.47
"39054","MX-2014-121552","PO-18850","TEC-MA-10003471",29.808,2,2.47
"39055","MX-2014-156566","GM-14500","OFF-FA-10003799",39,5,2.47
"39056","MX-2014-124429","RF-19840","TEC-AC-10002219",227.82,3,2.47
"39057","US-2012-111598","ST-20530","OFF-PA-10000354",14.8,2,2.47
"39058","US-2014-164175","AM-10360","OFF-EN-10000139",28.188,3,2.47
"39059","MX-2014-132003","CV-12295","OFF-ST-10000442",46.08,3,2.47
"39060","US-2012-168676","CS-11845","OFF-ST-10002233",58.212,3,2.46
"39061","US-2014-128573","IG-15085","OFF-EN-10001755",36.096,2,2.46
"39062","MX-2011-140116","BP-11230","OFF-LA-10004648",54.72,6,2.46
"39063","US-2013-164868","BM-11140","FUR-FU-10003717",30.384,6,2.46
"39064","US-2012-116925","TT-21265","OFF-SU-10004119",35.184,2,2.46
"39065","MX-2012-150028","ML-18265","OFF-PA-10001685",44.6,5,2.46
"39066","MX-2014-112613","SM-20005","OFF-SU-10001506",38.016,3,2.46
"39067","ES-2012-5411795","SW-20245","OFF-EN-10001979",23.82,2,2.46
"39068","ES-2012-3631542","RD-19480","OFF-EN-10000274",76.2,5,2.46
"39069","IN-2013-34702","EM-13960","OFF-BI-10002853",20.574,2,2.46
"39070","IN-2012-19596","TB-21625","OFF-BI-10000928",13.446,1,2.46
"39071","IN-2014-61897","SM-20905","OFF-BI-10002432",26.2944,2,2.46
"39072","IN-2011-24986","GW-14605","OFF-BI-10000871",23.1,2,2.46
"39073","IN-2013-19337","BW-11200","OFF-ST-10003121",48.9,2,2.46
"39074","IN-2012-40148","TB-21625","FUR-CH-10001797",64.11,1,2.46
"39075","ID-2014-37516","KB-16405","OFF-SU-10002715",45.837,2,2.46
"39076","IN-2011-27968","Dl-13600","TEC-AC-10003895",42.7074,2,2.46
"39077","IN-2011-45489","GH-14425","OFF-FA-10004698",31.59,3,2.46
"39078","IN-2014-35346","TM-21010","OFF-EN-10002434",75.87,3,2.46
"39079","ID-2012-85053","TS-21505","OFF-EN-10000096",14.472,2,2.46
"39080","ID-2013-86348","AM-10705","OFF-BI-10002520",27.36,8,2.46
"39081","CA-2012-131338","NP-18325","OFF-ST-10000642",41.96,2,2.46
"39082","CA-2013-169943","BN-11515","FUR-FU-10002088",35.92,4,2.46
"39083","CA-2012-130204","DB-13120","TEC-AC-10003038",17.9,2,2.46
"39084","CA-2012-113110","BK-11260","OFF-LA-10000240",14.62,2,2.46
"39085","CA-2011-153969","HF-14995","OFF-PA-10002246",19.35,3,2.46
"39086","CA-2013-159653","JF-15490","OFF-LA-10004345",14.73,3,2.46
"39087","CA-2014-111262","KH-16510","TEC-AC-10002167",24,2,2.46
"39088","EZ-2014-8460","CH-2070","OFF-BOS-10001348",32.13,1,2.46
"39089","BO-2012-7240","BT-1305","OFF-SME-10004160",33.12,2,2.46
"39090","YM-2014-7480","MC-7845","FUR-RUB-10001094",13.158,1,2.46
"39091","RO-2014-9310","JE-5475","TEC-ENE-10003801",41.73,1,2.46
"39092","US-2012-133347","AF-10870","OFF-AR-10003794",11.688,1,2.46
"39093","MX-2013-125696","MS-17980","OFF-EN-10002226",9.76,2,2.46
"39094","MX-2012-116834","SW-20755","OFF-AR-10001402",37.86,3,2.46
"39095","MX-2012-127831","EB-13975","OFF-SU-10001500",16.72,1,2.46
"39096","MX-2013-150238","EH-14005","OFF-EN-10004470",19.2,3,2.46
"39097","MX-2014-165694","JD-16150","OFF-PA-10000081",59.58,3,2.45
"39098","ES-2014-3986366","EM-13960","OFF-BI-10004448",29.88,2,2.45
"39099","IT-2012-1032855","FA-14230","OFF-AR-10001230",27.27,2,2.45
"39100","IT-2014-4801093","NZ-18565","OFF-ST-10002622",386.64,5,2.45
"39101","ES-2013-3496941","FH-14350","OFF-BI-10002986",34.29,3,2.45
"39102","ES-2014-3553827","MS-17980","OFF-AR-10001269",59.22,2,2.45
"39103","ES-2014-3399721","AR-10345","OFF-FA-10004257",29.25,3,2.45
"39104","ES-2013-2898079","JJ-15760","OFF-BI-10001833",36.75,5,2.45
"39105","IT-2013-5703300","SD-20485","OFF-BI-10003058",19.98,3,2.45
"39106","ES-2014-1757411","CJ-12010","OFF-AR-10003028",49.77,3,2.45
"39107","ES-2013-3126391","LE-16810","OFF-FA-10001680",30.06,2,2.45
"39108","IN-2012-56073","KN-16390","OFF-AR-10003582",28.971,1,2.45
"39109","ID-2014-17342","NM-18520","OFF-BI-10004589",73.26,3,2.45
"39110","IN-2013-19176","MS-17980","OFF-PA-10000030",53.52,4,2.45
"39111","ID-2014-29004","SR-20425","OFF-LA-10002465",17.64,3,2.45
"39112","ID-2011-41632","RD-19660","OFF-PA-10003407",38.7693,3,2.45
"39113","IN-2013-74329","BF-11215","OFF-BI-10002386",23.166,3,2.45
"39114","IN-2012-52069","AG-10900","OFF-FA-10002539",29.268,2,2.45
"39115","IN-2014-61113","GH-14665","OFF-AR-10002109",47.58,1,2.45
"39116","IN-2014-75470","CS-12460","OFF-BI-10003917",13.23,3,2.45
"39117","IN-2012-29816","PM-18940","OFF-AR-10003461",23.436,1,2.45
"39118","IN-2012-42990","TS-21205","OFF-EN-10004422",18.9,1,2.45
"39119","IN-2014-73587","SS-20590","FUR-FU-10000482",58.17,1,2.45
"39120","IN-2012-70157","ML-18040","OFF-BI-10004140",20.16,3,2.45
"39121","ID-2014-22242","GH-14410","OFF-LA-10000436",38.88,5,2.45
"39122","CA-2014-130386","NG-18430","OFF-PA-10002749",16.056,3,2.45
"39123","US-2011-130379","JL-15235","FUR-FU-10002553",29.32,2,2.45
"39124","CA-2011-126403","RR-19525","OFF-PA-10004665",26.2,2,2.45
"39125","CA-2011-138317","NW-18400","OFF-EN-10001539",24.896,4,2.45
"39126","CA-2011-151554","CM-11815","OFF-PA-10004609",20.736,4,2.45
"39127","CA-2011-102988","GM-14695","OFF-AR-10000127",22.96,7,2.45
"39128","CA-2014-109960","DB-13210","OFF-BI-10001636",33.72,4,2.45
"39129","CA-2011-103940","BN-11515","OFF-ST-10004963",30.28,2,2.45
"39130","CA-2011-114517","TH-21235","FUR-TA-10001676",53.316,2,2.45
"39131","CA-2013-149454","KM-16375","OFF-BI-10003694",10.44,1,2.45
"39132","CA-2012-107685","JM-15865","OFF-PA-10003848",25.92,4,2.45
"39133","CA-2013-116722","LP-17080","OFF-BI-10001890",31.504,11,2.45
"39134","CA-2014-147207","TS-21655","OFF-AR-10001955",31.744,2,2.45
"39135","CA-2011-142769","RP-19390","OFF-SU-10001574",7.3,2,2.45
"39136","CA-2011-103310","GM-14680","OFF-PA-10004353",39.96,2,2.45
"39137","CA-2011-120950","GA-14515","OFF-PA-10000587",43.68,6,2.45
"39138","EG-2014-3540","DN-3690","OFF-ACC-10004910",33.6,2,2.45
"39139","SF-2011-5640","KH-6690","OFF-ACC-10004713",16.8,2,2.45
"39140","GH-2012-2700","Dl-3600","TEC-SAN-10002871",53.16,1,2.45
"39141","IR-2014-6190","EL-3735","OFF-STO-10000923",21.6,2,2.45
"39142","TU-2012-220","RW-9690","TEC-LOG-10002018",40.476,1,2.45
"39143","MO-2013-3680","NS-8640","OFF-ELD-10002207",17.01,1,2.45
"39144","TU-2012-9080","PW-9030","OFF-SAN-10003393",38.664,2,2.45
"39145","UP-2014-830","JW-5220","OFF-AME-10000870",17.49,1,2.45
"39146","PL-2014-5990","EH-4005","OFF-OIC-10002160",33,2,2.45
"39147","TX-2012-690","TM-11490","OFF-AVE-10003740",28.98,2,2.45
"39148","IZ-2012-7440","AF-870","OFF-KRA-10004624",20.49,1,2.45
"39149","NI-2012-9700","AH-195","OFF-JIF-10004450",21.582,2,2.45
"39150","MX-2012-146115","DP-13000","OFF-AR-10001812",32.48,2,2.45
"39151","MX-2014-157077","ML-17410","OFF-LA-10001634",17.2,2,2.45
"39152","MX-2014-131702","MH-18025","OFF-PA-10000362",26.52,3,2.45
"39153","MX-2014-130071","CB-12025","OFF-LA-10002258",9.04,2,2.45
"39154","MX-2013-142678","RA-19885","OFF-PA-10000320",56,5,2.45
"39155","MX-2013-154130","AG-10765","OFF-FA-10001199",27.776,4,2.44
"39156","US-2012-121783","SC-20680","OFF-FA-10003034",26.4,6,2.44
"39157","MX-2011-161116","FA-14230","OFF-PA-10002295",65.48,2,2.44
"39158","ES-2013-1484456","BM-11140","OFF-EN-10003962",29.7,3,2.44
"39159","IT-2014-2614983","NP-18325","TEC-MA-10004584",46.41,2,2.44
"39160","IT-2012-5711400","YS-21880","OFF-LA-10002943",29.07,3,2.44
"39161","ES-2013-4441922","AW-10930","OFF-ST-10001646",56.25,3,2.44
"39162","ES-2013-2550984","AB-10255","OFF-ST-10003764",45.846,3,2.44
"39163","ES-2011-4852530","PO-18850","OFF-LA-10004832",30.87,3,2.44
"39164","IN-2011-19323","SN-20560","OFF-EN-10004144",47.64,4,2.44
"39165","ID-2013-53833","JE-15715","OFF-SU-10001618",77.436,3,2.44
"39166","ID-2014-56549","SW-20275","OFF-SU-10004727",36,2,2.44
"39167","IN-2011-37138","CS-11845","OFF-LA-10004738",29.079,3,2.44
"39168","IN-2012-22900","TS-21505","OFF-LA-10003132",52.32,8,2.44
"39169","IN-2013-15046","BS-11590","OFF-AR-10002105",40.26,2,2.44
"39170","IN-2011-47099","CM-12445","OFF-EN-10004418",26.1,3,2.44
"39171","ID-2014-54841","AO-10810","OFF-BI-10003340",26.82,5,2.44
"39172","ID-2014-46168","VG-21790","OFF-FA-10002481",29.7,2,2.44
"39173","IN-2012-81623","AP-10915","OFF-PA-10001302",32.76,4,2.44
"39174","CA-2011-169775","RA-19945","OFF-EN-10001749",29.808,2,2.44
"39175","CA-2014-107874","SW-20275","FUR-FU-10003535",27.42,1,2.44
"39176","CA-2014-164168","LS-16975","OFF-BI-10000666",30.56,5,2.44
"39177","US-2013-150035","CL-11890","FUR-FU-10003724",16.74,2,2.44
"39178","CA-2014-168641","KA-16525","OFF-AR-10003759",16.38,9,2.44
"39179","CA-2012-114048","EH-13945","FUR-FU-10004351",29.22,3,2.44
"39180","CA-2013-152730","EM-14140","OFF-ST-10000876",49.76,4,2.44
"39181","US-2013-117037","LW-17215","OFF-PA-10000791",30.528,8,2.44
"39182","US-2014-132675","KF-16285","OFF-LA-10003766",15.75,5,2.44
"39183","US-2013-112396","JR-16210","TEC-AC-10004761",31.86,2,2.44
"39184","GG-2013-40","RD-9660","OFF-IBI-10000951",27.3,2,2.44
"39185","TU-2012-200","BD-1770","OFF-BOS-10001511",43.92,2,2.44
"39186","NI-2012-8050","DB-3615","FUR-SAU-10001776",44.451,1,2.44
"39187","CG-2013-20","NC-8340","OFF-IBI-10003732",16.98,2,2.44
"39188","YM-2011-9980","CC-2370","OFF-SME-10003752",38.529,1,2.44
"39189","IR-2014-340","BW-1110","OFF-XER-10000482",27.78,1,2.44
"39190","BO-2014-8690","MS-7980","OFF-STA-10001791",17.88,1,2.44
"39191","UP-2014-4290","JL-5235","OFF-ACC-10004430",16.11,1,2.44
"39192","TU-2013-3540","MG-7680","OFF-TEN-10001129",21.864,1,2.44
"39193","MX-2012-109652","CK-12325","OFF-BI-10003112",36.4,5,2.44
"39194","MX-2014-134481","LB-16795","OFF-SU-10004361",82.86,3,2.44
"39195","MX-2014-159254","RH-19495","OFF-FA-10004533",21.84,3,2.43
"39196","MX-2014-146465","MY-18295","OFF-FA-10004410",28.08,4,2.43
"39197","MX-2014-132619","LD-17005","OFF-BI-10000185",32.96,4,2.43
"39198","US-2012-119991","PA-19060","OFF-LA-10002401",28.44,6,2.43
"39199","ES-2014-2013796","GH-14410","OFF-BI-10001544",15.96,4,2.43
"39200","ES-2012-4964549","VB-21745","OFF-LA-10001618",61.32,7,2.43
"39201","ES-2014-2271414","AS-10225","OFF-PA-10001212",20.28,1,2.43
"39202","ES-2014-2905780","NR-18550","OFF-FA-10004880",116.76,7,2.43
"39203","ES-2013-5377319","MC-18100","OFF-FA-10001359",40.77,3,2.43
"39204","IT-2013-3723600","DB-13360","OFF-ST-10002271",36.72,1,2.43
"39205","IT-2014-4082207","SC-20800","OFF-AR-10004884",12.36,1,2.43
"39206","ES-2011-4864498","BC-11125","OFF-BI-10000894",21.06,2,2.43
"39207","IN-2014-23488","PS-18970","OFF-FA-10003186",72.6,5,2.43
"39208","IN-2012-33708","JS-15940","OFF-LA-10000668",21.78,2,2.43
"39209","IN-2014-13821","MB-18085","OFF-FA-10000581",36.855,3,2.43
"39210","ID-2014-80930","IL-15100","OFF-FA-10004243",31.644,6,2.43
"39211","CA-2014-132976","AG-10495","OFF-LA-10002043",24.84,3,2.43
"39212","CA-2014-125290","CC-12430","OFF-PA-10003127",26.38,1,2.43
"39213","US-2011-138247","BF-11170","FUR-FU-10002554",23.99,1,2.43
"39214","CA-2012-166604","AH-10690","OFF-EN-10004147",17.94,3,2.43
"39215","CA-2013-169887","MS-17530","OFF-PA-10003001",6.68,1,2.43
"39216","CA-2012-158323","AB-10600","FUR-FU-10001546",17.088,2,2.43
"39217","EG-2013-7220","SK-9990","OFF-BIN-10000837",24.36,1,2.43
"39218","ZI-2012-4330","DN-3690","OFF-HOO-10003246",28.98,1,2.43
"39219","SF-2011-7060","YS-11880","OFF-BIN-10000772",29.85,1,2.43
"39220","IZ-2011-770","BD-1620","OFF-SAN-10004746",17.01,1,2.43
"39221","ML-2014-1030","BM-1785","FUR-ADV-10000188",24.99,1,2.43
"39222","TU-2013-5750","JF-5355","OFF-ACC-10004871",10.656,2,2.43
"39223","TU-2012-3340","KB-6315","OFF-CAR-10002375",32.4,6,2.43
"39224","MX-2012-162922","BK-11260","OFF-LA-10000765",22.98,3,2.43
"39225","MX-2013-128706","JO-15280","TEC-PH-10002068",43.52,1,2.43
"39226","MX-2014-154277","BN-11470","OFF-ST-10003760",31.98,1,2.43
"39227","MX-2012-159674","HM-14860","OFF-FA-10000475",48.5,5,2.43
"39228","US-2011-112137","TH-21235","OFF-LA-10002469",22.92,5,2.42
"39229","ES-2014-1856774","RF-19345","OFF-BI-10002935",37.44,3,2.42
"39230","ES-2011-2621167","JA-15970","OFF-BI-10000894",31.59,3,2.42
"39231","IT-2013-1961543","BD-11635","OFF-LA-10000404",46.44,4,2.42
"39232","ES-2012-3770443","TB-21625","OFF-BI-10002047",26.82,3,2.42
"39233","IT-2011-3675195","GM-14680","OFF-EN-10003069",53.775,3,2.42
"39234","ES-2013-3159008","MR-17545","FUR-FU-10000718",23.85,1,2.42
"39235","ES-2013-2538836","HA-14920","OFF-LA-10000767",32.58,3,2.42
"39236","ID-2013-52370","JR-15670","OFF-BI-10002881",40.6368,1,2.42
"39237","IN-2012-56017","TS-21370","OFF-BI-10001904",27,2,2.42
"39238","ID-2013-78795","BF-10975","OFF-FA-10001521",19.764,2,2.42
"39239","IN-2012-24097","PF-19165","OFF-FA-10000720",44.793,3,2.42
"39240","IN-2012-63395","JP-15460","OFF-ST-10000016",42.2802,3,2.42
"39241","ID-2012-85522","LW-17215","OFF-BI-10003181",16.812,2,2.42
"39242","ID-2013-86243","DR-12940","OFF-LA-10002486",31.104,6,2.42
"39243","CA-2011-127131","HR-14830","OFF-PA-10001800",25.92,4,2.42
"39244","CA-2013-115588","AF-10885","OFF-ST-10001558",38.976,3,2.42
"39245","CA-2014-144484","CB-12025","FUR-FU-10000260",32.36,4,2.42
"39246","US-2014-162558","Dp-13240","FUR-FU-10002364",11.808,2,2.42
"39247","CA-2014-121489","CM-11815","TEC-AC-10000682",33.18,2,2.42
"39248","SA-2012-9800","RP-9390","OFF-FEL-10002158",26.4,1,2.42
"39249","RS-2013-3080","MM-8280","FUR-ADV-10002601",51.6,1,2.42
"39250","TU-2013-5490","LB-6795","TEC-SAN-10003336",22.74,1,2.42
"39251","EG-2014-5490","KH-6510","OFF-BOS-10001348",32.13,1,2.42
"39252","CA-2011-1690","EM-4065","OFF-CAR-10004408",28.8,1,2.42
"39253","UZ-2012-9360","DW-3480","OFF-STO-10003021",51.84,4,2.42
"39254","RO-2011-2770","KN-6705","TEC-KON-10003077",51.63,1,2.42
"39255","LH-2012-9760","RB-9435","OFF-BIN-10004563",16.758,2,2.42
"39256","UP-2014-9930","RS-9765","OFF-HON-10001783",23.52,2,2.42
"39257","US-2014-148922","JA-15970","OFF-AR-10003369",39.576,2,2.42
"39258","MX-2012-160073","NM-18445","OFF-PA-10000677",33.9,3,2.42
"39259","MX-2013-145821","AR-10405","OFF-FA-10000300",53.34,7,2.42
"39260","US-2013-166450","EA-14035","TEC-AC-10002170",17.072,1,2.42
"39261","MX-2012-132962","SM-20320","FUR-FU-10000342",32.04,3,2.42
"39262","US-2014-112249","MW-18220","OFF-EN-10004956",16.016,2,2.42
"39263","MX-2014-109071","MC-17425","OFF-EN-10001375",56.12,2,2.42
"39264","MX-2011-128104","DE-13255","OFF-BI-10002126",11.82,3,2.41
"39265","MX-2013-106516","JG-15115","OFF-SU-10001894",29.24,2,2.41
"39266","US-2013-128720","DL-13330","OFF-BI-10004830",13.392,4,2.41
"39267","ES-2014-2420090","MJ-17740","OFF-AR-10000124",53.55,3,2.41
"39268","IT-2012-1122046","TS-21655","FUR-FU-10003910",30.168,3,2.41
"39269","IT-2013-2594219","CM-12385","OFF-AR-10000724",46.44,3,2.41
"39270","ES-2012-2340369","HE-14800","OFF-SU-10003115",66.42,3,2.41
"39271","ES-2011-2861735","AA-10480","OFF-ST-10000355",25.191,3,2.41
"39272","IT-2014-3150765","CM-12655","OFF-BI-10000482",60.96,4,2.41
"39273","ES-2012-5336654","RM-19675","OFF-ST-10003335",43.08,4,2.41
"39274","IT-2013-5130549","GM-14680","OFF-ST-10001413",36.828,3,2.41
"39275","ES-2013-4309791","RB-19360","OFF-BI-10001685",30.105,5,2.41
"39276","ES-2014-3566095","TS-21655","OFF-FA-10003462",42.36,4,2.41
"39277","ES-2013-2847029","SC-20230","OFF-ST-10003147",29.7,3,2.41
"39278","ES-2011-4052630","ZD-21925","TEC-MA-10003856",29.664,1,2.41
"39279","IN-2013-77731","RA-19915","OFF-BI-10003468",38.07,3,2.41
"39280","IN-2012-74364","LC-16960","OFF-LA-10002992",19.74,2,2.41
"39281","IN-2014-17951","FC-14245","OFF-SU-10003473",41.07,1,2.41
"39282","ID-2014-52923","BD-11635","OFF-LA-10001803",36.96,8,2.41
"39283","ID-2014-40372","JE-16165","OFF-ST-10003243",47.52,3,2.41
"39284","IN-2014-40967","DW-13195","OFF-PA-10000127",32.616,2,2.41
"39285","IN-2014-54015","MS-17980","OFF-BI-10002684",11.61,3,2.41
"39286","CA-2013-138520","JL-15505","OFF-PA-10002713",34.4,5,2.41
"39287","CA-2013-128111","CS-12355","OFF-AR-10000588",39.68,2,2.41
"39288","CA-2014-108322","SS-20140","FUR-FU-10001935",23.68,8,2.41
"39289","US-2014-111024","SZ-20035","OFF-PA-10000174",32.896,4,2.41
"39290","CA-2014-163818","PS-18970","FUR-FU-10000076",19.98,1,2.41
"39291","CA-2012-156734","BV-11245","OFF-PA-10001937",20.736,4,2.41
"39292","CA-2011-165568","BF-11020","OFF-BI-10001031",21.36,5,2.41
"39293","CA-2014-121048","TC-21295","FUR-FU-10002960",18.84,3,2.41
"39294","CA-2014-141103","JF-15355","TEC-PH-10003589",89.95,5,2.41
"39295","US-2013-117037","LW-17215","FUR-FU-10004973",22.608,3,2.41
"39296","CA-2013-150483","BP-11290","FUR-FU-10001379",32.064,3,2.41
"39297","CA-2014-160927","TM-21010","FUR-FU-10000010",14.91,3,2.41
"39298","TU-2014-1670","SB-10290","OFF-AME-10001489",9.876,1,2.41
